slno,station,agency,state_lgd_code,state,district_lgd_code,district,tehsil,block,village,river,basin,tributary,subtributary,subsubtributary,local_river,latitude,longitude,data_acquisition_time,electric_conductivity_s_cm,colour,odour,turbidity_ntu,temperature_c,total_solids_mg_l,source_file,dissolved_oxygen,bod,ph,temperature,conductivity,nitrate,fecal_coliform,total_coliform,fecal_streptococci,turbidity,cod,total_dissolved_solids,station_name,river_name,sampling_date,month,year,season,available_compliance_label,strict_compliance_label,core_parameter_count,available_compliance_parameters,missing_required_parameters,label_confidence,violation_reasons,violation_count,risk_score,risk_category,risk_confidence
5173,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,12-08-2003 08:00,750.0,Clear,odour free,,30.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,30.0,750.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5174,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,21-08-2003 08:00,520.0,Clear,odour free,,29.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,29.0,520.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5175,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,01-09-2003 08:00,600.0,Clear,odour free,,30.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,30.0,600.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5176,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,11-09-2003 08:00,620.0,Clear,odour free,,30.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,30.0,620.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5177,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,22-09-2003 08:00,640.0,Clear,odour free,,30.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,30.0,640.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5178,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,06-10-2003 08:00,620.0,Clear,odour free,,30.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,30.0,620.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5179,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,13-10-2003 08:00,630.0,Clear,odour free,,31.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,31.0,630.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5180,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,21-10-2003 08:00,590.0,Clear,odour free,,27.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.0,590.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5181,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,04-11-2003 08:00,620.0,Clear,odour free,,30.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,30.0,620.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5182,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,11-11-2003 08:00,550.0,Clear,odour free,,27.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.0,550.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5183,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,21-11-2003 08:00,600.0,Clear,odour free,,26.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,26.0,600.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5184,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,01-12-2003 08:00,590.0,Clear,odour free,,26.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,26.0,590.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5185,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,11-12-2003 08:00,560.0,Clear,odour free,,26.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,26.0,560.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5186,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,23-12-2003 08:00,560.0,Clear,odour free,,25.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,25.0,560.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5187,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,01-01-2004 08:00,650.0,Clear,odour free,,25.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,25.0,650.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5188,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,12-01-2004 08:00,590.0,Clear,odour free,,25.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,25.0,590.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5189,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,20-01-2004 08:00,581.0,Clear,odour free,,24.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,24.0,581.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5190,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,03-02-2004 08:00,622.0,Clear,odour free,,26.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,26.0,622.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5191,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,12-02-2004 08:00,562.0,Clear,odour free,,26.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,26.0,562.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5192,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,20-02-2004 08:00,564.0,Clear,odour free,,31.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,31.0,564.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5193,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,04-03-2004 08:00,560.0,Clear,odour free,,31.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,31.0,560.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5194,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,11-03-2004 08:00,624.0,Clear,odour free,,31.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,31.0,624.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5195,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,22-03-2004 08:00,558.0,Clear,odour free,,30.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,30.0,558.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5196,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,01-04-2004 08:00,575.0,Clear,odour free,,30.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,30.0,575.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5197,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,12-04-2004 08:00,609.0,Clear,odour free,,33.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,33.0,609.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5198,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,20-04-2004 08:00,612.0,Clear,odour free,,33.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,33.0,612.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5199,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,06-05-2004 08:00,565.0,Clear,odour free,,27.1,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.1,565.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5200,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,11-05-2004 08:00,584.0,Clear,odour free,,32.6,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,32.6,584.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5201,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,21-05-2004 08:00,560.0,Clear,odour free,,30.2,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,30.2,560.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5202,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,12-08-2004 08:00,534.0,Clear,odour free,,28.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,28.0,534.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5203,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,20-08-2004 08:00,635.0,Clear,odour free,,28.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,28.0,635.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5204,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,02-09-2004 08:00,742.0,Clear,odour free,,29.5,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,29.5,742.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5205,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,09-09-2004 08:00,570.0,Clear,odour free,,27.5,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.5,570.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5206,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,21-09-2004 08:00,594.0,Clear,odour free,,28.5,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,28.5,594.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5207,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,04-10-2004 08:00,642.0,Clear,odour free,,26.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,26.0,642.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5208,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,11-10-2004 08:00,524.0,Clear,odour free,,28.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,28.0,524.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5209,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,19-10-2004 08:00,643.0,Clear,odour free,,27.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.0,643.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5210,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,01-11-2004 08:00,659.0,Clear,odour free,,28.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,28.0,659.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5211,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,13-12-2004 08:00,512.0,Clear,odour free,,25.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,25.0,512.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5212,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,20-12-2004 08:00,551.0,Clear,odour free,,25.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,25.0,551.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5213,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,01-01-2005 08:00,602.0,Clear,odour free,,26.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,26.0,602.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5214,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,11-01-2005 08:00,565.0,Clear,odour free,,26.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,26.0,565.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5215,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,01-02-2005 08:00,603.0,Clear,odour free,,26.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,26.0,603.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5216,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,10-02-2005 08:00,597.0,Clear,odour free,,26.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,26.0,597.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5217,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,21-02-2005 08:00,582.0,Clear,odour free,,27.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.0,582.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5218,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,01-03-2005 08:00,689.0,Clear,odour free,,27.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.0,689.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5219,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,10-03-2005 08:00,615.0,Clear,odour free,,27.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.0,615.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5220,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,22-03-2005 08:00,612.0,Clear,odour free,,27.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.0,612.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5221,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,01-04-2005 08:00,622.0,Clear,odour free,,28.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,28.0,622.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5222,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,11-04-2005 08:00,577.0,Clear,odour free,,27.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.0,577.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5223,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,19-04-2005 08:00,593.0,Clear,odour free,,28.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,28.0,593.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5224,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,02-05-2005 08:00,591.0,Clear,odour free,,28.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,28.0,591.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5225,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,12-05-2005 08:00,561.0,Clear,odour free,,29.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,29.0,561.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5226,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,20-05-2005 08:00,643.0,Clear,odour free,,29.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,29.0,643.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5227,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,01-06-2005 08:00,614.0,Clear,odour free,,28.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,28.0,614.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5228,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,01-07-2005 08:00,644.0,Clear,septic,,28.5,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,28.5,644.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5229,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,01-08-2005 08:00,549.0,Clear,odour free,,26.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,26.0,549.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5230,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,01-09-2005 08:00,355.0,Clear,odour free,,28.5,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,28.5,355.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5231,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,01-10-2005 08:00,350.0,Light Brown,odour free,,28.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,28.0,350.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5232,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,01-11-2005 08:00,440.0,Light Brown,odour free,,27.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.0,440.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5233,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,01-12-2005 08:00,537.0,Clear,odour free,,25.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,25.0,537.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5234,Vijayawada,CWC,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,-,-,-,Krishna,16.50111111,80.625,02-01-2006 08:00,549.0,Clear,septic,,22.5,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,22.5,549.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
